0	1
1	2
2	3
3	0
0	2
1	3
1	4
4	5
5	0
0	4
1	5
2	6
6	4
1	6
2	4
3	7
7	5
0	7
3	5
3	6
6	7
7	2
5	6
4	7
4	8
8	9
9	5
5	8
4	9
6	10
10	8
4	10
6	8
7	11
11	9
5	11
7	9
7	10
10	11
11	6
9	10
8	11
8	12
12	13
13	9
9	12
8	13
10	14
14	12
8	14
10	12
11	15
15	13
9	15
11	13
11	14
14	15
15	10
13	14
12	15
12	16
16	17
17	13
13	16
12	17
14	18
18	16
12	18
14	16
15	19
19	17
13	19
15	17
15	18
18	19
19	14
17	18
16	19
16	20
20	21
21	17
17	20
16	21
18	22
22	20
16	22
18	20
19	23
23	21
17	23
19	21
19	22
22	23
23	18
21	22
20	23
20	24
24	25
25	21
21	24
20	25
22	26
26	24
20	26
22	24
23	27
27	25
21	27
23	25
23	26
26	27
27	22
25	26
24	27
24	28
28	29
29	25
25	28
24	29
26	30
30	28
24	30
26	28
27	31
31	29
25	31
27	29
27	30
30	31
31	26
29	30
28	31
28	32
32	33
33	29
29	32
28	33
30	34
34	32
28	34
30	32
31	35
35	33
29	35
31	33
31	34
34	35
35	30
33	34
32	35
32	36
36	37
37	33
33	36
32	37
34	38
38	36
32	38
34	36
35	39
39	37
33	39
35	37
35	38
38	39
39	34
37	38
36	39
36	40
40	41
41	37
37	40
36	41
38	42
42	40
36	42
38	40
39	43
43	41
37	43
39	41
39	42
42	43
43	38
41	42
40	43
40	44
44	45
45	41
41	44
40	45
42	46
46	44
40	46
42	44
43	47
47	45
41	47
43	45
43	46
46	47
47	42
45	46
44	47
44	48
48	49
49	45
45	48
44	49
46	50
50	48
44	50
46	48
47	51
51	49
45	51
47	49
47	50
50	51
51	46
49	50
48	51
48	52
52	53
53	49
49	52
48	53
50	54
54	52
48	54
50	52
51	55
55	53
49	55
51	53
51	54
54	55
55	50
53	54
52	55
52	56
56	57
57	53
53	56
52	57
54	58
58	56
52	58
54	56
55	59
59	57
53	59
55	57
55	58
58	59
59	54
57	58
56	59
56	60
60	61
61	57
57	60
56	61
58	62
62	60
56	62
58	60
59	63
63	61
57	63
59	61
59	62
62	63
63	58
61	62
60	63
60	64
64	65
65	61
61	64
60	65
62	66
66	64
60	66
62	64
63	67
67	65
61	67
63	65
63	66
66	67
67	62
65	66
64	67
64	68
68	69
69	65
65	68
64	69
66	70
70	68
64	70
66	68
67	71
71	69
65	71
67	69
67	70
70	71
71	66
69	70
68	71
68	72
72	73
73	69
69	72
68	73
70	74
74	72
68	74
70	72
71	75
75	73
69	75
71	73
71	74
74	75
75	70
73	74
72	75
72	76
76	77
77	73
73	76
72	77
74	78
78	76
72	78
74	76
75	79
79	77
73	79
75	77
75	78
78	79
79	74
77	78
76	79
80	81
81	82
82	83
83	80
80	82
81	83
81	84
84	85
85	80
80	84
81	85
82	86
86	84
81	86
82	84
83	87
87	85
80	87
83	85
83	86
86	87
87	82
85	86
84	87
84	88
88	89
89	85
85	88
84	89
86	90
90	88
84	90
86	88
87	91
91	89
85	91
87	89
87	90
90	91
91	86
89	90
88	91
88	92
92	93
93	89
89	92
88	93
90	94
94	92
88	94
90	92
91	95
95	93
89	95
91	93
91	94
94	95
95	90
93	94
92	95
92	96
96	97
97	93
93	96
92	97
94	98
98	96
92	98
94	96
95	99
99	97
93	99
95	97
95	98
98	99
99	94
97	98
96	99
96	100
100	101
101	97
97	100
96	101
98	102
102	100
96	102
98	100
99	103
103	101
97	103
99	101
99	102
102	103
103	98
101	102
100	103
100	104
104	105
105	101
101	104
100	105
102	106
106	104
100	106
102	104
103	107
107	105
101	107
103	105
103	106
106	107
107	102
105	106
104	107
104	108
108	109
109	105
105	108
104	109
106	110
110	108
104	110
106	108
107	111
111	109
105	111
107	109
107	110
110	111
111	106
109	110
108	111
108	41
41	112
112	109
109	41
108	112
110	43
108	43
110	41
111	113
113	112
109	113
111	112
111	43
43	113
113	110
112	43
41	113
37	114
114	112
112	37
41	114
113	115
115	114
112	115
113	114
113	39
39	115
115	43
114	39
37	115
37	116
116	117
117	114
114	116
37	117
39	118
118	116
37	118
39	116
115	119
119	117
114	119
115	117
115	118
118	119
119	39
117	118
116	119
116	120
120	121
121	117
117	120
116	121
118	122
122	120
116	122
118	120
119	123
123	121
117	123
119	121
119	122
122	123
123	118
121	122
120	123
120	124
124	125
125	121
121	124
120	125
122	126
126	124
120	126
122	124
123	127
127	125
121	127
123	125
123	126
126	127
127	122
125	126
124	127
124	128
128	129
129	125
125	128
124	129
126	130
130	128
124	130
126	128
127	131
131	129
125	131
127	129
127	130
130	131
131	126
129	130
128	131
128	132
132	133
133	129
129	132
128	133
130	134
134	132
128	134
130	132
131	135
135	133
129	135
131	133
131	134
134	135
135	130
133	134
132	135
132	136
136	137
137	133
133	136
132	137
134	138
138	136
132	138
134	136
135	139
139	137
133	139
135	137
135	138
138	139
139	134
137	138
136	139
136	140
140	141
141	137
137	140
136	141
138	142
142	140
136	142
138	140
139	143
143	141
137	143
139	141
139	142
142	143
143	138
141	142
140	143
140	144
144	145
145	141
141	144
140	145
142	146
146	144
140	146
142	144
143	147
147	145
141	147
143	145
143	146
146	147
147	142
145	146
144	147
2	148
148	149
149	3
3	148
2	149
148	150
150	6
2	150
148	6
149	151
151	7
3	151
149	7
149	150
150	151
151	148
7	150
6	151
150	152
152	10
6	152
150	10
151	153
153	11
7	153
151	11
151	152
152	153
153	150
11	152
10	153
152	154
154	14
10	154
152	14
153	155
155	15
11	155
153	15
153	154
154	155
155	152
15	154
14	155
154	156
156	18
14	156
154	18
155	157
157	19
15	157
155	19
155	156
156	157
157	154
19	156
18	157
156	158
158	22
18	158
156	22
157	159
159	23
19	159
157	23
157	158
158	159
159	156
23	158
22	159
158	160
160	26
22	160
158	26
159	161
161	27
23	161
159	27
159	160
160	161
161	158
27	160
26	161
160	162
162	30
26	162
160	30
161	163
163	31
27	163
161	31
161	162
162	163
163	160
31	162
30	163
162	164
164	34
30	164
162	34
163	165
165	35
31	165
163	35
163	164
164	165
165	162
35	164
34	165
164	166
166	38
34	166
164	38
165	167
167	39
35	167
165	39
165	166
166	167
167	164
39	166
38	167
166	168
168	42
38	168
166	42
167	169
169	43
39	169
167	43
167	168
168	169
169	166
43	168
42	169
168	170
170	46
42	170
168	46
169	171
171	47
43	171
169	47
169	170
170	171
171	168
47	170
46	171
170	172
172	50
46	172
170	50
171	173
173	51
47	173
171	51
171	172
172	173
173	170
51	172
50	173
172	174
174	54
50	174
172	54
173	175
175	55
51	175
173	55
173	174
174	175
175	172
55	174
54	175
174	176
176	58
54	176
174	58
175	177
177	59
55	177
175	59
175	176
176	177
177	174
59	176
58	177
176	178
178	62
58	178
176	62
177	179
179	63
59	179
177	63
177	178
178	179
179	176
63	178
62	179
178	180
180	66
62	180
178	66
179	181
181	67
63	181
179	67
179	180
180	181
181	178
67	180
66	181
180	182
182	70
66	182
180	70
181	183
183	71
67	183
181	71
181	182
182	183
183	180
71	182
70	183
182	184
184	74
70	184
182	74
183	185
185	75
71	185
183	75
183	184
184	185
185	182
75	184
74	185
184	186
186	78
74	186
184	78
185	187
187	79
75	187
185	79
185	186
186	187
187	184
79	186
78	187
82	188
188	189
189	83
83	188
82	189
188	190
190	86
82	190
188	86
189	191
191	87
83	191
189	87
189	190
190	191
191	188
87	190
86	191
190	192
192	90
86	192
190	90
191	193
193	91
87	193
191	91
191	192
192	193
193	190
91	192
90	193
192	194
194	94
90	194
192	94
193	195
195	95
91	195
193	95
193	194
194	195
195	192
95	194
94	195
194	196
196	98
94	196
194	98
195	197
197	99
95	197
195	99
195	196
196	197
197	194
99	196
98	197
196	198
198	102
